song_title,artist,section,lyrics,album
Dizzy,Waterparks,Verse 1,I wanna pour my feelings down the drain,Double Dare
Dizzy,Waterparks,Verse 1,But I'll just take another sip until my eyes drip,Double Dare
Dizzy,Waterparks,Verse 1,"""Stay the same.""",Double Dare
Dizzy,Waterparks,Pre-Chorus,I don't wanna talk about it,Double Dare
Dizzy,Waterparks,Pre-Chorus,I don't wanna think about it,Double Dare
Dizzy,Waterparks,Pre-Chorus,Because the last time that,Double Dare
Dizzy,Waterparks,Pre-Chorus,I had these thoughts,Double Dare
Dizzy,Waterparks,Pre-Chorus,I just kept going on about it,Double Dare
Dizzy,Waterparks,Pre-Chorus,I don't wanna talk about it,Double Dare
Dizzy,Waterparks,Pre-Chorus,"I don't wanna think I've got it, because",Double Dare
Dizzy,Waterparks,Pre-Chorus,And the worst part of it is,Double Dare
Dizzy,Waterparks,Chorus,That I don't hear from my friends anymore,Double Dare
Dizzy,Waterparks,Chorus,"Yeah, everything slows down my 24",Double Dare
Dizzy,Waterparks,Chorus,The size of my bad thoughts broke down my door,Double Dare
Dizzy,Waterparks,Chorus,And everything slows down,Double Dare
Dizzy,Waterparks,Chorus,"Yeah, everything slows down",Double Dare
Dizzy,Waterparks,Verse 2,Daylight savings gives me time to think,Double Dare
Dizzy,Waterparks,Verse 2,Which is the last thing that I want since I don't drink,Double Dare
Dizzy,Waterparks,Verse 2,So I can't numb my feelings to avoid my thoughts,Double Dare
Dizzy,Waterparks,Verse 2,That climb to the back of my head tying my veins in knots,Double Dare
Dizzy,Waterparks,Pre-Chorus,I don't wanna talk about it,Double Dare
Dizzy,Waterparks,Pre-Chorus,I don't wanna think about it,Double Dare
Dizzy,Waterparks,Pre-Chorus,Because the last time that,Double Dare
Dizzy,Waterparks,Pre-Chorus,I had these thoughts,Double Dare
Dizzy,Waterparks,Pre-Chorus,I just kept going on about it,Double Dare
Dizzy,Waterparks,Pre-Chorus,I don't wanna talk about it,Double Dare
Dizzy,Waterparks,Pre-Chorus,"I don't wanna think about it, because",Double Dare
Dizzy,Waterparks,Pre-Chorus,And the worst part of it is,Double Dare
Dizzy,Waterparks,Chorus,That I don't hear from my friends anymore,Double Dare
Dizzy,Waterparks,Chorus,"Yeah, everything slows down my 24",Double Dare
Dizzy,Waterparks,Chorus,The size of my bad thoughts broke down my door,Double Dare
Dizzy,Waterparks,Chorus,And everything slows down,Double Dare
Dizzy,Waterparks,Chorus,"Yeah, everything slows down",Double Dare
Dizzy,Waterparks,Chorus,And I don't hear from my friends anymore,Double Dare
Dizzy,Waterparks,Chorus,"Yeah, everything slows down my 24",Double Dare
Dizzy,Waterparks,Chorus,The size of my bad thoughts broke down my door,Double Dare
Dizzy,Waterparks,Chorus,And everything slows down,Double Dare
Dizzy,Waterparks,Chorus,"Yeah, everything slows down",Double Dare
Dizzy,Waterparks,Chorus,That I don't hear from my friends anymore,Double Dare
Dizzy,Waterparks,Chorus,"Yeah, everything slows down my 24",Double Dare
Dizzy,Waterparks,Chorus,The size of my bad thoughts broke down my door,Double Dare
Dizzy,Waterparks,Chorus,And everything slows down,Double Dare
Dizzy,Waterparks,Chorus,"Yeah, everything slows down",Double Dare
Dizzy,Waterparks,Chorus,And I don't hear from my friends anymore,Double Dare
Dizzy,Waterparks,Chorus,"Yeah, everything slows down by 24",Double Dare
Dizzy,Waterparks,Chorus,The size of my bad thoughts broke down my door,Double Dare
Dizzy,Waterparks,Chorus,And everything slows down,Double Dare
Dizzy,Waterparks,Chorus,"Yeah, everything slows down",Double Dare
Dizzy,Waterparks,Outro,I don't hear from my friends anymore,Double Dare
Dizzy,Waterparks,Outro,"Yeah, everything slows down, down, down, down",Double Dare
Dizzy,Waterparks,Outro,"Yeah, everything slows down",Double Dare
Violet!,Waterparks,Verse 1,You freak me out,Greatest Hits
Violet!,Waterparks,Verse 1,So I stay in,Greatest Hits
Violet!,Waterparks,Verse 1,Do you see me now?,Greatest Hits
Violet!,Waterparks,Verse 1,Do you have my PIN?,Greatest Hits
Violet!,Waterparks,Verse 1,"No, I don’t know how",Greatest Hits
Violet!,Waterparks,Verse 1,You’ll show up or when,Greatest Hits
Violet!,Waterparks,Verse 1,But it freaks me out,Greatest Hits
Violet!,Waterparks,Verse 1,So I stay in,Greatest Hits
Violet!,Waterparks,Pre-Chorus,You say “Boy I’m not a stalker,Greatest Hits
Violet!,Waterparks,Pre-Chorus,But I watch you when you’re walking,Greatest Hits
Violet!,Waterparks,Pre-Chorus,You call all kinds of people who aren’t me,Greatest Hits
Violet!,Waterparks,Pre-Chorus,You love me in such weird ways,Greatest Hits
Violet!,Waterparks,Pre-Chorus,Like when you lead me back to your place,Greatest Hits
Violet!,Waterparks,Pre-Chorus,You do it without words,Greatest Hits
Violet!,Waterparks,Pre-Chorus,"But don’t you worry ‘cause I heard everything.""",Greatest Hits
Violet!,Waterparks,Chorus,Now you’re looking through the peephole,Greatest Hits
Violet!,Waterparks,Chorus,On the door of my apartment,Greatest Hits
Violet!,Waterparks,Chorus,My panic’s at the ceiling,Greatest Hits
Violet!,Waterparks,Chorus,But I'm flat down on the carpet,Greatest Hits
Violet!,Waterparks,Chorus,You say,Greatest Hits
Violet!,Waterparks,Chorus,"“Boy, I know you’re in there",Greatest Hits
Violet!,Waterparks,Chorus,And the way you tease is unfair,Greatest Hits
Violet!,Waterparks,Chorus,And this ain’t Misery,Greatest Hits
Violet!,Waterparks,Chorus,But I’d break your knees,Greatest Hits
Violet!,Waterparks,Chorus,To keep you here with me,Greatest Hits
Violet!,Waterparks,Chorus,But I'd break your knees,Greatest Hits
Violet!,Waterparks,Chorus,To keep you here with me,Greatest Hits
Violet!,Waterparks,Chorus,Break your knees,Greatest Hits
Violet!,Waterparks,Chorus,"To keep you here with me (yeah)""",Greatest Hits
Violet!,Waterparks,Verse 2,You freak me out,Greatest Hits
Violet!,Waterparks,Verse 2,So I stay in,Greatest Hits
Violet!,Waterparks,Verse 2,Alone on my couch,Greatest Hits
Violet!,Waterparks,Verse 2,Watching Netflix again,Greatest Hits
Violet!,Waterparks,Verse 2,"It’s like I’m watching ""You""",Greatest Hits
Violet!,Waterparks,Verse 2,But it’s about me,Greatest Hits
Violet!,Waterparks,Verse 2,And just to be clear,Greatest Hits
Violet!,Waterparks,Verse 2,"I mean the show, you’re Joe",Greatest Hits
Violet!,Waterparks,Pre-Chorus,“Boy I’m not a stalker,Greatest Hits
Violet!,Waterparks,Pre-Chorus,But I watch you when you’re walking,Greatest Hits
Violet!,Waterparks,Pre-Chorus,You call all kinds of people who aren’t me (yeah),Greatest Hits
Violet!,Waterparks,Pre-Chorus,You love me in such weird ways,Greatest Hits
Violet!,Waterparks,Pre-Chorus,Like when you lead me back to your place,Greatest Hits
Violet!,Waterparks,Pre-Chorus,You do it without words,Greatest Hits
Violet!,Waterparks,Pre-Chorus,"But don’t you worry 'cause I heard—""",Greatest Hits
Violet!,Waterparks,Chorus,Now you’re looking through the peephole,Greatest Hits
Violet!,Waterparks,Chorus,On the door of my apartment,Greatest Hits
Violet!,Waterparks,Chorus,My panic’s at the ceiling,Greatest Hits
Violet!,Waterparks,Chorus,But I'm flat down on the carpet,Greatest Hits
Violet!,Waterparks,Chorus,You say,Greatest Hits
Violet!,Waterparks,Chorus,"“Boy, I know you’re in there",Greatest Hits
Violet!,Waterparks,Chorus,And the way you tease is unfair,Greatest Hits
Violet!,Waterparks,Chorus,And this ain’t Misery,Greatest Hits
Violet!,Waterparks,Chorus,But I’d break your knees,Greatest Hits
Violet!,Waterparks,Chorus,To keep you here with me,Greatest Hits
Violet!,Waterparks,Chorus,But I'd break your knees,Greatest Hits
Violet!,Waterparks,Chorus,To keep you here with me,Greatest Hits
Violet!,Waterparks,Chorus,Break your knees,Greatest Hits
Violet!,Waterparks,Chorus,"To keep you here with me (yeah)""",Greatest Hits
Violet!,Waterparks,Chorus,Looking through the peephole,Greatest Hits
Violet!,Waterparks,Chorus,On the door of my apartment,Greatest Hits
Violet!,Waterparks,Chorus,My panic’s at the ceiling,Greatest Hits
Violet!,Waterparks,Chorus,But I'm flat down on the carpet,Greatest Hits
Violet!,Waterparks,Chorus,She said,Greatest Hits
Violet!,Waterparks,Chorus,"“Boy, I know you’re in there",Greatest Hits
Violet!,Waterparks,Chorus,And the way you tease is unfair,Greatest Hits
Violet!,Waterparks,Chorus,And this ain’t Misery,Greatest Hits
Violet!,Waterparks,Chorus,But I’d break your knees,Greatest Hits
Violet!,Waterparks,Chorus,To keep you here with me,Greatest Hits
Violet!,Waterparks,Chorus,Boy I'm not a stalker,Greatest Hits
Violet!,Waterparks,Chorus,"But I watch you when you're walking""",Greatest Hits
Violet!,Waterparks,Chorus,"(""Break your knees",Greatest Hits
Violet!,Waterparks,Chorus,"To keep you here with me"")",Greatest Hits
Violet!,Waterparks,Chorus,"""You call all kinds of people who aren't me""",Greatest Hits
Violet!,Waterparks,Chorus,I'm not leaving any signs,Greatest Hits
Violet!,Waterparks,Chorus,Like the kind you think you find,Greatest Hits
FUNERAL GREY,Waterparks,Verse 1,"11 PM, she walked in with her friends",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Verse 1,And now I'm trippin' off the deep end (Deep end),INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Verse 1,So call me a Lyft or a black hearse,INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Verse 1,"Cause I know you'll make my head spin, yeah",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Verse 1,"And I said, ""What's your favorite color?""",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Verse 1,She pointed at her waist,INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Verse 1,"And I said, ""That's not a color, it's a shade""",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Verse 1,"She said, ""Don't disagree with me""",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Chorus,"And then she walked away, I didn't get her name",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Chorus,I can't explain the look on her face (Woo),INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Chorus,"She wore a sweater in summer weather, yeah",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Chorus,"She wore a sweatеr, it was funeral grey",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Chorus,And now it's killing me,INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Chorus,I just want you to bе my next mistake that I'm gonna make (Oh),INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Chorus,"She wore a sweater in summer weather, yeah",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Chorus,"She wore a sweater, it was funeral grey",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Verse 2,"3 AM, she walked in, took a hit",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Verse 2,"I said, ''That shit is gonna kill you'' (kill you)",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Verse 2,She kinda smiled and she blew it in my face,INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Verse 2,"And said ''Well, now you're gonna die too''",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Verse 2,"I said that you can call me, beep me if you want my skin",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Verse 2,"She rolled her eyes, and then she said",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Verse 2,"""I know your dying wish is to be baptized in my spit""",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Chorus,"And then she walked away, I didn't get her name",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Chorus,I can't explain the look on her face,INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Chorus,"She wore a sweater in summer weather, yeah",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Chorus,"She wore a sweater, it was funeral grey",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Chorus,And now it's killing me,INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Chorus,I just want you to be my next mistake that I'm gonna make (Oh),INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Chorus,"She wore a sweater in summer weather, yeah",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Chorus,"She wore a sweater, it was funeral grey",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Post-Chorus,"Float my way, I'm melting for you",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Post-Chorus,"Float my way, I'm melting for you",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Chorus,"She walked away, I didn't get her name",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Chorus,I can't explain the look on her face,INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Chorus,"She wore a sweater in summer weather, yeah",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Chorus,"She wore a sweater, it was funeral grey",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Chorus,And now it's killing me,INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Chorus,I just want you to be my next mistake that I'm gonna make (Oh),INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Chorus,"She wore a sweater in summer weather, yeah",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Chorus,"She wore a sweater, it was funeral grey",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Post-Chorus,"Float my way, I'm melting for you",INTELLECTUAL PROPERTY
FUNERAL GREY,Waterparks,Post-Chorus,"Float my way, I'm melting for you",INTELLECTUAL PROPERTY
Easy To Hate,Waterparks,Verse 1,Frustrate me backwards into bed,FANDOM
Easy To Hate,Waterparks,Verse 1,"My blue and green, they turned to red, oh",FANDOM
Easy To Hate,Waterparks,Verse 1,I used to save the words you said,FANDOM
Easy To Hate,Waterparks,Verse 1,In the texts that you would send when you were going to bed,FANDOM
Easy To Hate,Waterparks,Verse 1,It's like you were yellow but the lights were red,FANDOM
Easy To Hate,Waterparks,Verse 1,"We both know you'd never stop until we both fell dead, it's like",FANDOM
Easy To Hate,Waterparks,Pre-Chorus,You're selfish and a half,FANDOM
Easy To Hate,Waterparks,Pre-Chorus,And the other half is me,FANDOM
Easy To Hate,Waterparks,Pre-Chorus,Who's apparently not mad enough,FANDOM
Easy To Hate,Waterparks,Pre-Chorus,To get up and to leave,FANDOM
Easy To Hate,Waterparks,Chorus,"It's too easy to hate you, and hard to love",FANDOM
Easy To Hate,Waterparks,Chorus,"It's too easy to hate you, when was enough?",FANDOM
Easy To Hate,Waterparks,Chorus,All that I can do is fall in blame with you,FANDOM
Easy To Hate,Waterparks,Chorus,"It's too easy to hate you, hate you",FANDOM
Easy To Hate,Waterparks,Post-Chorus,You're hard to love,FANDOM
Easy To Hate,Waterparks,Post-Chorus,(You're hard to love),FANDOM
Easy To Hate,Waterparks,Verse 2,I'll change the colors on my head,FANDOM
Easy To Hate,Waterparks,Verse 2,"Worn like a mood ring past my neck, oh (oh)",FANDOM
Easy To Hate,Waterparks,Verse 2,I used to need the words you wrote,FANDOM
Easy To Hate,Waterparks,Verse 2,But now I go through the pictures I keep stuck in my phone,FANDOM
Easy To Hate,Waterparks,Verse 2,It's like cutting up the sentiment we were friends,FANDOM
Easy To Hate,Waterparks,Verse 2,"But now I'm vexed and pissed and confident, it's like",FANDOM
Easy To Hate,Waterparks,Pre-Chorus,You're selfish and a half,FANDOM
Easy To Hate,Waterparks,Pre-Chorus,And the other half is me,FANDOM
Easy To Hate,Waterparks,Pre-Chorus,Who's apparently not mad enough,FANDOM
Easy To Hate,Waterparks,Pre-Chorus,To get up and to leave,FANDOM
Easy To Hate,Waterparks,Chorus,"It's too easy to hate you, and hard to love",FANDOM
Easy To Hate,Waterparks,Chorus,"It's too easy to hate you, when was enough?",FANDOM
Easy To Hate,Waterparks,Chorus,All that I can do is fall in blame with you,FANDOM
Easy To Hate,Waterparks,Chorus,"It's too easy to hate you, hate you",FANDOM
Easy To Hate,Waterparks,Post-Chorus,You're hard to love,FANDOM
Easy To Hate,Waterparks,Post-Chorus,You're hard to love,FANDOM
Easy To Hate,Waterparks,Bridge,"It's too easy to hate you, you're hard to love",FANDOM
Easy To Hate,Waterparks,Bridge,It's too easy to hate you,FANDOM
Easy To Hate,Waterparks,Chorus,"It's too easy to hate you, and hard to love",FANDOM
Easy To Hate,Waterparks,Chorus,"It's too easy to hate you, when was enough?",FANDOM
Easy To Hate,Waterparks,Chorus,All that I can do (All that I can do),FANDOM
Easy To Hate,Waterparks,Chorus,Is fall in blame with you (Is fall in blame with you),FANDOM
Easy To Hate,Waterparks,Chorus,"It's too easy to hate you, hate you",FANDOM
Easy To Hate,Waterparks,Outro,I used to save the words you said,FANDOM
Easy To Hate,Waterparks,Outro,In the texts that you would send when you were going to bed,FANDOM
Easy To Hate,Waterparks,Outro,It's like you were yellow but the lights were red,FANDOM
Easy To Hate,Waterparks,Outro,"We both know you'd never stop, you're hard to love",FANDOM
See You In In The Future,Waterparks,Intro,"Ooh, you",Greatest Hits
See You In In The Future,Waterparks,Intro,"Ooh, you",Greatest Hits
See You In In The Future,Waterparks,Verse 1,If I got everything I want on album 3,Greatest Hits
See You In In The Future,Waterparks,Verse 1,And I grew up and became who I want to be,Greatest Hits
See You In In The Future,Waterparks,Verse 1,Why am I lying when I say I feel content?,Greatest Hits
See You In In The Future,Waterparks,Verse 1,I don't wanna say too much,Greatest Hits
See You In In The Future,Waterparks,Verse 1,But what's a meltdown between friends?,Greatest Hits
See You In In The Future,Waterparks,Verse 1,Woah (Fuck it),Greatest Hits
See You In In The Future,Waterparks,Verse 1,Maybe I could use a couple yes-men,Greatest Hits
See You In In The Future,Waterparks,Verse 1,My self-esteem could use some obsession,Greatest Hits
See You In In The Future,Waterparks,Verse 1,Some ups in my direction,Greatest Hits
See You In In The Future,Waterparks,Verse 1,Chicka-chicka-from at least One Di-One Direction,Greatest Hits
See You In In The Future,Waterparks,Verse 1,"(Not Zayn though, Harry though, what's up)",Greatest Hits
See You In In The Future,Waterparks,Verse 1,Fuck it,Greatest Hits
